@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute '' numeric

@data
679,'2024/04/07 20:54:19:765',2,0.471875,0.478176,0.4902,0.515254,0.552528,0.593893,0.634746,0.671934,0.703985,0.725381,0.745327,0.765388,0.782279,0.797019,0.807042,0.811,0.526576,0.559527,0.600184,0.640623,0.677445,0.715451,0.746061,0.776515,0.80361,0.815605,0.70199,0.705752,0.710764,0.715503,0.656228,0.678253,0.70031,0.718965,0.734513,0.574202,0.598251,0.618665,0.636883,0.618397,0.597852,0.726961,0.747849,0.765584,0.781415,0.765058,0.747577,0.61263,0.646707,0.678084,0.692897,0.709049,0.723782,0.732674,0.718704,0.704496,0.68787,0.671048,0.642391,0.623263,0.676252,0.691445,0.707708,0.723576,0.70604,0.68981,2
680,'2024/04/07 20:54:19:798',2,0.490572,0.494869,0.504991,0.527433,0.560248,0.597949,0.637195,0.673689,0.705826,0.726443,0.746427,0.766788,0.785345,0.799586,0.809251,0.813919,0.538731,0.569135,0.60701,0.644206,0.678376,0.720913,0.74974,0.778303,0.803103,0.815603,0.70402,0.707483,0.712046,0.716155,0.659875,0.681021,0.701941,0.721142,0.736974,0.584211,0.606242,0.625713,0.644248,0.625463,0.605841,0.728926,0.748891,0.766352,0.781859,0.765604,0.748393,0.608475,0.642652,0.675064,0.694189,0.712713,0.731114,0.74239,0.726367,0.707371,0.688159,0.667001,0.637062,0.617909,0.673428,0.692935,0.711304,0.734166,0.708837,0.690277,2
681,'2024/04/07 20:54:19:831',2,0.509891,0.513175,0.521131,0.540862,0.569667,0.605554,0.643734,0.679879,0.712669,0.735771,0.757351,0.776791,0.792057,0.803443,0.812158,0.816559,0.547625,0.574576,0.611511,0.648545,0.681634,0.721424,0.750076,0.779616,0.806047,0.818087,0.704793,0.707549,0.710957,0.714125,0.664135,0.683254,0.702682,0.720135,0.734613,0.591498,0.611063,0.628653,0.647468,0.628549,0.610842,0.732209,0.751916,0.768665,0.783993,0.767678,0.750475,0.615777,0.647381,0.678203,0.696988,0.715106,0.73369,0.74617,0.730649,0.711945,0.693039,0.672264,0.642307,0.624869,0.676788,0.696105,0.714004,0.738069,0.712856,0.694335,2
682,'2024/04/07 20:54:19:865',2,0.520743,0.524242,0.532688,0.551759,0.579283,0.612375,0.647987,0.682857,0.715217,0.737935,0.758665,0.778948,0.795306,0.805805,0.814283,0.818072,0.552568,0.578866,0.614885,0.65053,0.683243,0.723109,0.752314,0.782436,0.809863,0.821953,0.707668,0.710283,0.713432,0.716442,0.666701,0.686292,0.705794,0.723763,0.739231,0.595002,0.614547,0.632872,0.652894,0.633057,0.614192,0.73538,0.755836,0.773016,0.788431,0.771636,0.753848,0.617918,0.648911,0.679921,0.70038,0.719966,0.74064,0.753416,0.737181,0.716473,0.695972,0.673617,0.64419,0.626666,0.678342,0.699276,0.718897,0.744955,0.717503,0.697433,2
683,'2024/04/07 20:54:19:897',2,0.504723,0.506998,0.513538,0.531047,0.558297,0.593597,0.633798,0.672808,0.708282,0.733093,0.754927,0.777147,0.792745,0.802374,0.811307,0.815768,0.545566,0.572542,0.609843,0.647436,0.681375,0.72331,0.751748,0.782766,0.810734,0.821683,0.704552,0.706478,0.709013,0.711468,0.660192,0.680236,0.700504,0.718997,0.735478,0.588106,0.608893,0.627559,0.647401,0.627231,0.608688,0.733608,0.754627,0.772553,0.788365,0.771289,0.752857,0.608331,0.640619,0.672217,0.693662,0.712674,0.73457,0.748385,0.730926,0.708247,0.688481,0.665285,0.635496,0.618208,0.670861,0.692744,0.711627,0.739426,0.70953,0.690012,2
684,'2024/04/07 20:54:19:933',2,0.512103,0.51568,0.523715,0.542819,0.571027,0.605495,0.643345,0.679839,0.713414,0.73578,0.756791,0.777732,0.79392,0.804088,0.812298,0.81657,0.546561,0.57274,0.60914,0.645636,0.679483,0.718666,0.747875,0.778307,0.80628,0.818348,0.703182,0.705658,0.708856,0.71164,0.660366,0.680152,0.701006,0.720082,0.736159,0.59029,0.60998,0.628543,0.649332,0.628612,0.6098,0.729506,0.750219,0.767865,0.784002,0.767029,0.748717,0.612007,0.643496,0.67397,0.694942,0.714618,0.735342,0.74886,0.732761,0.71215,0.691306,0.668316,0.63921,0.620595,0.672867,0.694197,0.714048,0.740273,0.712755,0.692364,2
685,'2024/04/07 20:54:19:967',2,0.484756,0.489156,0.499074,0.521801,0.554943,0.593828,0.633127,0.669578,0.702622,0.72449,0.746291,0.767835,0.786918,0.800821,0.809879,0.81485,0.536637,0.566429,0.604685,0.64257,0.67732,0.716498,0.74647,0.777109,0.803829,0.815484,0.701217,0.7039,0.707637,0.71098,0.654991,0.676482,0.69828,0.71749,0.733516,0.5832,0.604606,0.623784,0.641818,0.623121,0.604148,0.727236,0.747105,0.76392,0.778819,0.763216,0.746562,0.606445,0.641924,0.673264,0.692006,0.710121,0.72936,0.741796,0.725743,0.705895,0.687202,0.666733,0.637325,0.615462,0.671573,0.69063,0.708732,0.733127,0.707452,0.689212,2
686,'2024/04/07 20:54:19:996',2,0.504945,0.509108,0.519086,0.538355,0.566161,0.598756,0.634372,0.672705,0.710427,0.736259,0.759649,0.778796,0.793745,0.802769,0.809057,0.811907,0.535311,0.562641,0.598628,0.634333,0.666423,0.70355,0.735036,0.76757,0.79689,0.810284,0.691513,0.69388,0.696817,0.699545,0.648269,0.668868,0.690061,0.70888,0.725749,0.576634,0.59659,0.615694,0.636382,0.615956,0.596399,0.721221,0.742749,0.760833,0.776946,0.760133,0.741934,0.60892,0.641067,0.668596,0.685683,0.702075,0.719406,0.735156,0.71729,0.699817,0.683161,0.664612,0.637578,0.618991,0.66748,0.68467,0.701524,0.724995,0.700777,0.684305,2
687,'2024/04/07 20:54:20:029',2,0.481293,0.484891,0.493527,0.511265,0.539556,0.575796,0.614741,0.653962,0.690264,0.716859,0.7416,0.762954,0.779662,0.791679,0.798495,0.800593,0.521443,0.54858,0.584487,0.62123,0.654741,0.698553,0.729166,0.760904,0.789088,0.802741,0.680474,0.682682,0.685639,0.688338,0.633377,0.654653,0.677001,0.697589,0.715692,0.56167,0.583059,0.602508,0.62321,0.6026,0.582834,0.71087,0.732338,0.750794,0.767559,0.750285,0.731901,0.586361,0.621255,0.651506,0.670485,0.68908,0.709502,0.726517,0.706018,0.685255,0.66631,0.645809,0.616421,0.596895,0.650308,0.669537,0.68833,0.716545,0.686595,0.668049,2
688,'2024/04/07 20:54:20:061',2,0.442883,0.44951,0.462614,0.487128,0.522548,0.564071,0.603669,0.640705,0.673209,0.696137,0.717679,0.738026,0.756586,0.771062,0.783108,0.789418,0.493813,0.526106,0.566244,0.606387,0.641575,0.685514,0.717604,0.750237,0.778134,0.789406,0.669045,0.672375,0.676771,0.680902,0.6219,0.643869,0.666315,0.686135,0.703214,0.542321,0.565928,0.586175,0.604849,0.586016,0.565625,0.695805,0.71692,0.735157,0.751895,0.734795,0.716471,0.579323,0.613407,0.644364,0.660282,0.676944,0.694718,0.705257,0.690453,0.672943,0.655915,0.637874,0.608916,0.589996,0.642329,0.658798,0.675547,0.69656,0.67446,0.65799,2
689,'2024/04/07 20:54:20:094',2,0.426692,0.433528,0.44652,0.469171,0.503693,0.545362,0.587253,0.628019,0.665161,0.692453,0.717163,0.737854,0.753981,0.766542,0.775545,0.779745,0.474603,0.506397,0.547326,0.588041,0.62456,0.66973,0.702866,0.737115,0.767133,0.781169,0.65174,0.654957,0.659262,0.663529,0.604,0.627655,0.651486,0.671929,0.689698,0.522455,0.545928,0.567099,0.587887,0.567268,0.545851,0.682566,0.704576,0.723492,0.741163,0.723058,0.703933,0.566643,0.601088,0.629135,0.645715,0.662537,0.679531,0.691658,0.676434,0.659765,0.642879,0.625071,0.597588,0.578377,0.62758,0.644393,0.661422,0.681076,0.660934,0.644291,2
690,'2024/04/07 20:54:20:127',2,0.420912,0.427114,0.439074,0.461068,0.492458,0.531319,0.571165,0.611879,0.649702,0.676614,0.700752,0.720967,0.736418,0.74917,0.759892,0.765666,0.464234,0.49391,0.530979,0.568485,0.602186,0.647399,0.680791,0.714117,0.743989,0.756822,0.632268,0.634679,0.638028,0.641082,0.585769,0.607805,0.630255,0.650197,0.666784,0.508816,0.530833,0.550709,0.571206,0.55114,0.530673,0.663211,0.684607,0.702882,0.720622,0.702603,0.684045,0.550409,0.582146,0.609171,0.624794,0.641486,0.658361,0.673205,0.656256,0.639752,0.622992,0.606113,0.579743,0.560457,0.608067,0.623937,0.641086,0.662889,0.640257,0.623746,2
691,'2024/04/07 20:54:20:160',2,0.34963,0.359139,0.375999,0.4057,0.448431,0.495782,0.541381,0.585588,0.622144,0.648783,0.674671,0.698213,0.717228,0.733102,0.743717,0.748674,0.422845,0.458809,0.502146,0.545411,0.585703,0.640374,0.670285,0.702671,0.731477,0.747052,0.61498,0.618553,0.623353,0.627734,0.568781,0.591833,0.615278,0.634561,0.65144,0.476469,0.502247,0.525271,0.547028,0.525903,0.502537,0.646651,0.668428,0.688461,0.705941,0.687614,0.667847,0.527354,0.563833,0.59415,0.609936,0.624535,0.640664,0.65117,0.636793,0.621404,0.60617,0.58917,0.560264,0.540171,0.592326,0.608475,0.623672,0.640449,0.622359,0.607565,2
692,'2024/04/07 20:54:20:194',2,0.337078,0.343961,0.357261,0.384649,0.424899,0.471127,0.513181,0.556642,0.59378,0.622485,0.652288,0.679854,0.700302,0.716484,0.729395,0.736695,0.403081,0.437954,0.480226,0.52226,0.562429,0.617304,0.650121,0.683448,0.713417,0.728418,0.591717,0.594127,0.597622,0.6009,0.54314,0.565817,0.589402,0.609466,0.626599,0.457169,0.483021,0.505975,0.528051,0.506438,0.482765,0.625392,0.648105,0.668487,0.6867,0.667983,0.647528,0.502253,0.538382,0.56765,0.583591,0.599484,0.616265,0.629453,0.612621,0.597198,0.580406,0.562829,0.535743,0.515177,0.56577,0.582025,0.598775,0.618131,0.598515,0.582186,2
693,'2024/04/07 20:54:20:227',2,0.307688,0.318775,0.335098,0.361231,0.399786,0.447554,0.49361,0.537836,0.576769,0.605857,0.636244,0.660953,0.680277,0.69818,0.711879,0.721486,0.373144,0.409068,0.451259,0.494178,0.532265,0.594574,0.62862,0.663832,0.694892,0.71227,0.566948,0.568917,0.571905,0.574634,0.515531,0.539196,0.563867,0.584674,0.602622,0.426225,0.453119,0.477408,0.499767,0.477378,0.452691,0.602752,0.626963,0.648225,0.665976,0.647426,0.626444,0.477342,0.511749,0.540384,0.557723,0.575457,0.592838,0.604611,0.588582,0.572925,0.554049,0.535537,0.508054,0.489375,0.539113,0.556596,0.574994,0.594152,0.573777,0.555329,2
694,'2024/04/07 20:54:20:260',2,0.285566,0.29773,0.315158,0.343278,0.382885,0.428821,0.471838,0.514552,0.552868,0.5815,0.612105,0.641327,0.664184,0.683148,0.697104,0.706446,0.348981,0.385673,0.427916,0.47134,0.51198,0.569151,0.603245,0.639059,0.670941,0.691027,0.542646,0.544403,0.546958,0.549192,0.492385,0.515316,0.53948,0.560526,0.579287,0.404154,0.430191,0.455021,0.477245,0.454722,0.429574,0.582524,0.604686,0.626552,0.645934,0.626414,0.604897,0.453822,0.488827,0.518569,0.535342,0.552392,0.571431,0.587185,0.568285,0.550014,0.532415,0.514152,0.486443,0.465679,0.516829,0.53418,0.551762,0.576874,0.550563,0.533378,2
695,'2024/04/07 20:54:20:327',2,0.242089,0.256116,0.274228,0.300546,0.337216,0.381235,0.425277,0.467903,0.506996,0.539739,0.571954,0.600486,0.623489,0.644174,0.658581,0.666495,0.302456,0.33758,0.379942,0.423501,0.463086,0.520847,0.554251,0.591328,0.62633,0.648267,0.49435,0.496595,0.499562,0.502,0.446104,0.468776,0.493556,0.515437,0.534753,0.359992,0.38585,0.410305,0.433199,0.410082,0.385205,0.534549,0.556701,0.578951,0.599301,0.579212,0.557154,0.408018,0.442063,0.471327,0.488483,0.504725,0.523196,0.538561,0.519579,0.502227,0.485259,0.467305,0.439418,0.420375,0.470278,0.487701,0.504627,0.527081,0.503027,0.486392,2
696,'2024/04/07 20:54:20:394',2,0.226445,0.240517,0.25951,0.28681,0.32314,0.366405,0.409009,0.452154,0.491682,0.524967,0.55738,0.587973,0.612834,0.632067,0.645936,0.654768,0.279737,0.313665,0.356073,0.400002,0.441825,0.503253,0.539491,0.577136,0.611925,0.632539,0.474157,0.475752,0.477887,0.479498,0.426588,0.448619,0.472652,0.49404,0.513347,0.338127,0.364113,0.388889,0.412266,0.388286,0.36291,0.518294,0.54082,0.563759,0.584679,0.564265,0.541276,0.392373,0.424443,0.452289,0.468435,0.484369,0.504723,0.522072,0.502739,0.483771,0.467116,0.449878,0.42292,0.40475,0.451332,0.467847,0.484651,0.510531,0.484069,0.467743,2
697,'2024/04/07 20:54:20:427',2,0.212987,0.225078,0.243674,0.269902,0.303536,0.345006,0.387743,0.432271,0.4749,0.512501,0.544435,0.574851,0.600334,0.620249,0.6353,0.644618,0.265365,0.299963,0.341177,0.383329,0.422994,0.483031,0.520428,0.558848,0.594344,0.616838,0.454773,0.456029,0.457631,0.459121,0.404917,0.427762,0.452296,0.475606,0.495816,0.320655,0.346005,0.370561,0.393698,0.370037,0.34504,0.500198,0.523559,0.546842,0.567894,0.547674,0.524431,0.375985,0.406331,0.433054,0.449141,0.46513,0.485965,0.504395,0.483445,0.463936,0.446804,0.429514,0.40465,0.388458,0.431883,0.448315,0.465142,0.492298,0.464009,0.447474,2
698,'2024/04/07 20:54:20:460',2,0.196811,0.211378,0.231324,0.258888,0.294955,0.336737,0.379172,0.421333,0.461116,0.495216,0.529224,0.561175,0.587128,0.607282,0.621253,0.629036,0.246362,0.28035,0.323732,0.368929,0.41157,0.463216,0.500795,0.540726,0.577896,0.602428,0.43861,0.440601,0.442812,0.444679,0.392452,0.41483,0.439456,0.462227,0.482729,0.305428,0.330376,0.354571,0.378754,0.354509,0.32977,0.485225,0.507543,0.530135,0.552282,0.530868,0.508271,0.364915,0.394058,0.420134,0.436981,0.452634,0.473209,0.491954,0.471313,0.452104,0.435266,0.417541,0.3931,0.378223,0.419486,0.43638,0.45278,0.480114,0.45188,0.435829,2
699,'2024/04/07 20:54:20:492',2,0.188408,0.201919,0.219821,0.246347,0.282664,0.325913,0.369575,0.41256,0.453866,0.489813,0.524278,0.554985,0.577224,0.595568,0.609053,0.618073,0.23475,0.266857,0.309154,0.353835,0.394419,0.444495,0.483669,0.525223,0.563643,0.588323,0.422992,0.424953,0.427257,0.42922,0.37707,0.398995,0.423011,0.446478,0.467504,0.293046,0.317553,0.34109,0.363991,0.340948,0.317188,0.470356,0.493095,0.515974,0.538532,0.516758,0.493781,0.350167,0.379161,0.405965,0.421316,0.437938,0.45995,0.480284,0.458369,0.438027,0.420755,0.403993,0.379042,0.361837,0.405628,0.421315,0.43836,0.468132,0.437382,0.420854,2
700,'2024/04/07 20:54:20:525',2,0.191239,0.200824,0.219275,0.245869,0.278608,0.317368,0.359722,0.402733,0.444645,0.481991,0.516705,0.547097,0.569144,0.586749,0.599874,0.607525,0.232753,0.265166,0.303567,0.344238,0.381556,0.43504,0.471697,0.511684,0.549031,0.574355,0.410727,0.411271,0.412625,0.413584,0.363961,0.386113,0.410676,0.435071,0.456134,0.288437,0.31158,0.334832,0.357395,0.334809,0.311178,0.458017,0.481529,0.503727,0.525532,0.504288,0.481869,0.338108,0.365668,0.392573,0.409935,0.427105,0.44997,0.470755,0.448019,0.426578,0.408427,0.390044,0.364711,0.350045,0.392484,0.40998,0.427709,0.457631,0.425882,0.408474,2
701,'2024/04/07 20:54:20:558',2,0.16662,0.182165,0.202301,0.229195,0.265396,0.306826,0.34793,0.390148,0.430132,0.464346,0.498367,0.531436,0.559154,0.579482,0.593614,0.601372,0.208935,0.239168,0.281445,0.327306,0.370632,0.423182,0.462888,0.505122,0.543639,0.569078,0.399684,0.40158,0.403862,0.405642,0.355752,0.377553,0.401531,0.42434,0.444764,0.267299,0.292762,0.316899,0.340982,0.316581,0.291987,0.447292,0.470505,0.492997,0.515902,0.493537,0.470857,0.332579,0.360213,0.38568,0.40015,0.415603,0.436641,0.457271,0.435651,0.416307,0.400017,0.384587,0.360899,0.344419,0.385467,0.399884,0.416065,0.446496,0.415817,0.400183,2
702,'2024/04/07 20:54:20:590',2,0.170601,0.181303,0.199665,0.226431,0.261726,0.303025,0.346087,0.390025,0.431903,0.466736,0.49864,0.528624,0.552612,0.570217,0.583034,0.590038,0.206991,0.235777,0.276612,0.320388,0.361439,0.418883,0.457974,0.498612,0.536502,0.560368,0.393948,0.395962,0.398146,0.40034,0.349323,0.371367,0.395598,0.41911,0.439819,0.26486,0.288337,0.312225,0.335706,0.311925,0.287718,0.441967,0.465576,0.488467,0.510211,0.489101,0.466082,0.326235,0.35411,0.379846,0.395412,0.411596,0.432985,0.45426,0.432454,0.411955,0.39596,0.37922,0.354816,0.338207,0.37969,0.395467,0.41185,0.443144,0.411299,0.395617,2
703,'2024/04/07 20:54:20:623',2,0.158596,0.170913,0.190029,0.216607,0.25236,0.295807,0.340802,0.385915,0.428335,0.46456,0.49704,0.526999,0.549278,0.567268,0.578994,0.585292,0.198709,0.233558,0.27567,0.320301,0.361492,0.415948,0.454692,0.495241,0.533493,0.557941,0.390476,0.392538,0.395074,0.397264,0.344377,0.367275,0.392111,0.415797,0.436767,0.256789,0.281847,0.306015,0.330482,0.305925,0.281105,0.440213,0.464213,0.486887,0.509316,0.487746,0.464965,0.317261,0.3463,0.373323,0.389966,0.406874,0.429826,0.45262,0.429376,0.407926,0.390618,0.372834,0.347149,0.329332,0.373311,0.389996,0.407469,0.439936,0.407109,0.390371,2
704,'2024/04/07 20:54:20:656',2,0.152839,0.169615,0.190958,0.220777,0.259263,0.301992,0.343438,0.385905,0.425536,0.459466,0.491991,0.521733,0.544981,0.563865,0.577244,0.584768,0.193626,0.224008,0.265323,0.309709,0.351525,0.413998,0.451847,0.493128,0.530531,0.556061,0.386775,0.389903,0.393204,0.396312,0.345394,0.367261,0.390867,0.412916,0.432027,0.252734,0.277294,0.301547,0.325135,0.301582,0.276839,0.435441,0.458893,0.482455,0.505037,0.483658,0.459898,0.320978,0.349866,0.375297,0.389728,0.404859,0.426064,0.446518,0.426125,0.40698,0.391005,0.37548,0.350711,0.333552,0.375343,0.389838,0.405731,0.434437,0.40549,0.390061,2
705,'2024/04/07 20:54:20:689',2,0.151207,0.168151,0.189586,0.21844,0.256248,0.298928,0.341948,0.385366,0.42459,0.457775,0.489028,0.518828,0.543282,0.561109,0.570705,0.576061,0.193335,0.224919,0.265946,0.310887,0.351987,0.409145,0.446217,0.485895,0.522345,0.547059,0.384406,0.387182,0.390385,0.393283,0.343889,0.365436,0.388912,0.410928,0.43061,0.254155,0.278932,0.302753,0.326052,0.302869,0.278463,0.429917,0.452307,0.475116,0.496516,0.476215,0.453478,0.320884,0.348196,0.37449,0.38894,0.404489,0.424922,0.444742,0.42377,0.404823,0.388721,0.373386,0.348738,0.332599,0.374591,0.389107,0.405201,0.433329,0.403678,0.388346,2
706,'2024/04/07 20:54:20:723',2,0.149982,0.167056,0.188132,0.215758,0.252065,0.294427,0.338067,0.381658,0.421595,0.456865,0.489105,0.520144,0.54352,0.560798,0.57229,0.578703,0.191311,0.220973,0.261606,0.30575,0.34693,0.409689,0.446568,0.486486,0.523947,0.549711,0.383063,0.38567,0.388398,0.390763,0.33992,0.362032,0.386692,0.409376,0.429599,0.250986,0.275606,0.299438,0.32327,0.299903,0.275391,0.431505,0.453982,0.477325,0.499567,0.477956,0.454564,0.31686,0.345152,0.372083,0.386475,0.401829,0.424484,0.444869,0.424752,0.403842,0.387566,0.371977,0.34614,0.32863,0.371824,0.386504,0.402609,0.433254,0.402495,0.386848,2
707,'2024/04/07 20:54:20:756',2,0.152773,0.166868,0.186478,0.214053,0.250738,0.293784,0.339276,0.38445,0.425848,0.461532,0.492979,0.52234,0.543987,0.560825,0.572737,0.578978,0.196668,0.228493,0.268807,0.312488,0.352962,0.408827,0.446087,0.486031,0.523398,0.548814,0.384557,0.38691,0.389603,0.392108,0.342165,0.364021,0.387467,0.409494,0.429296,0.252957,0.277463,0.302289,0.325904,0.302221,0.277086,0.43149,0.453994,0.47742,0.49969,0.478871,0.455499,0.317514,0.346308,0.373972,0.387461,0.40236,0.425888,0.44731,0.42598,0.404354,0.388975,0.37411,0.347958,0.329143,0.373954,0.387624,0.403102,0.436251,0.403028,0.388205,2
708,'2024/04/07 20:54:20:788',2,0.150049,0.165021,0.185802,0.213765,0.250128,0.292883,0.337108,0.380176,0.420614,0.454909,0.486242,0.516567,0.540034,0.558298,0.568543,0.57476,0.194555,0.225047,0.2671,0.312889,0.354491,0.401865,0.440777,0.482644,0.520723,0.545889,0.382597,0.385043,0.387729,0.390029,0.338343,0.361262,0.386248,0.40935,0.429978,0.254477,0.27824,0.30112,0.324556,0.301223,0.277671,0.429393,0.45172,0.473655,0.495342,0.47429,0.451966,0.316117,0.343457,0.37047,0.386021,0.400745,0.421986,0.441371,0.42061,0.400948,0.385155,0.368967,0.343856,0.327597,0.3702,0.385877,0.401354,0.430266,0.400253,0.385217,2
709,'2024/04/07 20:54:20:821',2,0.153373,0.167044,0.186798,0.214802,0.253098,0.297774,0.341685,0.383889,0.423228,0.456452,0.489743,0.519405,0.543376,0.562068,0.570939,0.574629,0.199572,0.228326,0.268616,0.312275,0.351962,0.406619,0.44124,0.479815,0.515251,0.54048,0.384464,0.387175,0.390322,0.393085,0.341738,0.363832,0.388746,0.411715,0.431666,0.259144,0.282379,0.305486,0.32729,0.305017,0.281145,0.428736,0.449389,0.47156,0.492699,0.472621,0.450403,0.316728,0.344242,0.371459,0.388031,0.404388,0.424992,0.444698,0.424541,0.406013,0.388565,0.371164,0.345084,0.328745,0.371273,0.388,0.404854,0.433128,0.404649,0.388125,2
710,'2024/04/07 20:54:20:854',2,0.153637,0.165467,0.18341,0.210991,0.248185,0.291126,0.335564,0.380327,0.422121,0.456177,0.488772,0.517542,0.540267,0.55741,0.567685,0.571914,0.198036,0.229335,0.271098,0.314758,0.353336,0.410951,0.446353,0.485436,0.521482,0.544472,0.385019,0.387121,0.389717,0.391735,0.341257,0.363407,0.388136,0.411143,0.431494,0.255173,0.27938,0.302276,0.326249,0.303207,0.279014,0.4321,0.455206,0.477526,0.498612,0.478209,0.455983,0.309402,0.340132,0.368506,0.385437,0.402717,0.424459,0.446871,0.423024,0.402511,0.38479,0.367131,0.339684,0.320917,0.368011,0.385089,0.402764,0.434711,0.402048,0.384863,2
711,'2024/04/07 20:54:20:887',2,0.150308,0.164476,0.18526,0.215401,0.251859,0.295537,0.339072,0.380558,0.419678,0.453858,0.488057,0.519777,0.544375,0.563626,0.574533,0.579929,0.197859,0.228825,0.26945,0.313481,0.355353,0.410206,0.446827,0.487179,0.52312,0.548269,0.385381,0.387868,0.390711,0.393042,0.342,0.363922,0.388145,0.410852,0.431252,0.258047,0.28184,0.304635,0.326,0.304097,0.280996,0.431692,0.452073,0.47436,0.496088,0.47539,0.453575,0.318209,0.34407,0.370858,0.38657,0.402023,0.423946,0.443614,0.422898,0.402684,0.386388,0.369485,0.344939,0.330007,0.370938,0.386584,0.402932,0.432188,0.401843,0.38601,2
712,'2024/04/07 20:54:20:919',2,0.153912,0.167396,0.187999,0.218397,0.25495,0.297043,0.338812,0.382347,0.421751,0.455424,0.488398,0.519118,0.543764,0.562527,0.574584,0.58103,0.199547,0.231113,0.271488,0.314139,0.354619,0.410065,0.447175,0.487304,0.524425,0.548246,0.386291,0.388847,0.391654,0.394406,0.341236,0.3648,0.390208,0.41301,0.433552,0.255511,0.280293,0.304606,0.327483,0.304529,0.279833,0.433455,0.45541,0.478681,0.501285,0.480172,0.456948,0.315603,0.344932,0.372858,0.389179,0.406013,0.428252,0.448512,0.427672,0.406575,0.389274,0.372012,0.345723,0.327833,0.372765,0.389331,0.406632,0.436229,0.405554,0.388844,2
713,'2024/04/07 20:54:20:953',2,0.154559,0.168269,0.188083,0.218101,0.255004,0.296873,0.339357,0.382095,0.421974,0.456147,0.488007,0.519979,0.545111,0.564785,0.576858,0.582722,0.202926,0.234233,0.275185,0.318139,0.358764,0.41178,0.448471,0.488827,0.526186,0.551624,0.389264,0.391433,0.393822,0.396032,0.34363,0.366165,0.391252,0.413782,0.434045,0.25881,0.283174,0.307432,0.330264,0.306926,0.281905,0.435839,0.457782,0.481183,0.50325,0.482724,0.459341,0.315286,0.344187,0.372209,0.388943,0.405797,0.428892,0.449759,0.428212,0.406127,0.388374,0.37098,0.34417,0.327035,0.371735,0.388707,0.40618,0.438007,0.405572,0.388622,2
714,'2024/04/07 20:54:20:986',2,0.148121,0.163506,0.18481,0.215282,0.255128,0.300996,0.344504,0.388386,0.428276,0.462332,0.494812,0.525621,0.549948,0.568215,0.578495,0.584378,0.195424,0.227747,0.270215,0.315323,0.357649,0.41162,0.448886,0.489908,0.527284,0.553014,0.388654,0.391719,0.395199,0.398536,0.346612,0.369375,0.393673,0.415198,0.434866,0.255205,0.280397,0.305666,0.328996,0.305604,0.279645,0.434841,0.457787,0.481472,0.503283,0.482884,0.459104,0.322719,0.351135,0.378752,0.393074,0.408453,0.429416,0.447913,0.428604,0.409801,0.393915,0.378585,0.351563,0.334478,0.378979,0.393437,0.409302,0.43654,0.408326,0.393022,2
